FileName,GameMode,Map,Version,Region,GameTime,Team,PlayerName,PlayerLevel,HeroName,HeroLevel,Award,Talents_L1,Talents_L4,Talents_L7,Talents_L10,Talents_L13,Talents_L16,Talents_L20,HeroKills,Assists,Takedowns,Deaths,MinionDamage,SummonDamage,StructureDamage,TotalSiegeDamage,HeroDamage,DamageTaken,HealingShielding,SelfHealing,Experience,SpentDead,RootingHeroes,SilenceHeroes,StunHeroes,CCHeroes,OnFire,SpellDamage,PhysicalDamage,MercDamage,MercCampCaptures,WatchTowerCaptures,TownKills,MinionKills,RegenGlobes,Winner,Role
2025-02-07 22.39.36 Silver City.StormReplay,aram,Silver City,2.55.9.93640,us,0:14:47,Red,Ticoman,1987,Kael'thas,1,mvp,KaelthasManaAddict,KaelthasFlamestrikeManaTap,KaelthasLivingBombSunKingsFury,KaelthasLivingBombPyromaniac,KaelthasLivingBombIgnite,0,KaelthasMasterOfFlames,12,18,30,3,36072,0,22727,60057,68035,25557,0,1586,15927,0:01:13,0.0,0:00:00,0:00:17,0:00:00,0:06:45,126949,8806,9249,2,0,2,37,29,Yes,Mage
2025-02-07 22.39.36 Silver City.StormReplay,aram,Silver City,2.55.9.93640,us,0:14:47,Red,Deathmask,2055,Falstad,1,0,0,FalstadMasteryHammerangSecretWeapon,FalstadHeroicAbilityHinterlandBlast,FalstadMasteryLightningRodThunderstrikes,FalstadMasteryCripplingHammerHammerang,0,GenericTalentNexusFrenzy,6,18,24,3,26524,0,19561,46964,47865,34871,0,8710,13983,0:01:27,0.0,0:00:00,0:00:00,0:00:00,0:00:31,54036,50317,9365,3,0,1,28,20,Yes,Ranged Assassin
2025-05-31 22.44.02 Industrial District.StormReplay,aram,Industrial District,2.55.10.94189,us,0:14:47,Blue,Indigente,266,Cassia,1,0,AmazonPlateoftheWhale,AmazonFendGroundingRod,0,AmazonFendWarMatron,AmazonStaticElectricity,AmazonImprisoningLight,0,0,9,9,6,30197,0,13772,43969,44163,49357,3634,10712,8072,0:01:42,0.0,0:00:00,0:00:02,0:00:00,0:00:00,72075,15545,802,0,0,1,25,26,No,Ranged Assassin
2025-02-07 22.39.36 Silver City.StormReplay,aram,Silver City,2.55.9.93640,us,0:14:47,Red,Indigente,151,Thrall,1,mostTeamfightHeroDamageDone,ThrallCrashLightning,ThrallMaelstromWeapon,ThrallHeroicAbilitySundering,ThrallMasteryGraceOfAir,ThrallThunderstorm,ThrallMasteryWorldbreaker,0,6,24,30,3,24976,0,23242,48504,61296,67656,0,25439,13685,0:01:15,0.000393519,0:00:00,0:00:13,0:00:00,0:00:44,75958,38332,6974,4,0,1,25,24,Yes,Bruiser
2025-02-07 22.39.36 Silver City.StormReplay,aram,Silver City,2.55.9.93640,us,0:14:47,Red,Malenfant,823,Diablo,1,mostTeamfightDamageTaken,0,DiabloLifeLeech,DiabloHeroicAbilityApocalypse,0,DiabloShadowChargeOverpowerCruelty,DiabloOverpowerOverpoweringNightmare,DiabloTalentLordOfTerror,4,21,25,5,15450,0,11507,27195,37178,104453,0,40070,13969,0:00:27,0.0,0:00:00,0:00:34,0:00:00,0:00:19,43351,24355,3300,2,0,2,18,23,Yes,Tank
2025-02-07 22.39.36 Silver City.StormReplay,aram,Silver City,2.55.9.93640,us,0:14:47,Red,Raizenser,3062,Rehgar,1,mostMercCampsCaptured,0,RehgarEarthbindTotemGroundedTotem,RehgarAncestralHealing,RehgarMasteryTidalWaves,RehgarEarthbindTotemEarthgraspTotem,RehgarAncestralHealingFarseersBlessing,0,4,24,28,3,8697,0,7730,17206,14038,34983,75839,0,11410,0:01:39,0.0,0:00:00,0:00:00,0:00:00,0:00:29,21365,17486,7607,5,0,1,9,27,Yes,Healer
2025-05-31 22.44.02 Industrial District.StormReplay,aram,Industrial District,2.55.10.94189,us,0:14:47,Blue,Ticoman,2059,Lucio,1,clutchHealer,LucioSoundwaveSubwoofer,0,LucioSoundBarrier,LucioCrossfadeAllTogetherTalent,LucioAmpItUpRejuvenescencia,0,LucioPassiveHouseParty,5,7,12,4,4143,0,328,4471,13250,42318,91861,0,6595,0:01:03,0.0,0:00:00,0:00:00,0:00:00,0:00:00,5306,12075,0,0,0,0,7,29,No,Healer
2025-01-12 16.41.39 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.8.93382,us,0:14:44,Blue,Raizenser,3011,Greymane,1,0,GreymaneGilneanCocktailPerfectAim,GreymaneDisengageEyesInTheDark,GreymaneHeroicAbilityGoForTheThroat,GreymaneRazorSwipeUnfetteredAssault,GreymaneLordofHisPack,0,GreymaneHuntersBlunderbuss,4,17,21,5,44338,1624,24034,69996,66652,42152,0,0,13746,0:01:38,0.0,0:00:00,0:00:00,0:00:00,0:01:02,72622,66121,5648,2,0,1,44,25,Yes,Melee Assassin
2025-02-03 22.25.50 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.9.93640,us,0:14:44,Red,Raizenser,3053,Mephisto,1,mostHeroDamageDone,0,MephistoLightningNovaStaticBarrier,MephistoConsumeSouls,MephistoLordOfHatredHysteria,MephistoSkullMissileLightningReaction,0,0,3,8,11,4,33780,16861,8072,58713,70825,50509,0,5828,10391,0:01:48,0.0,0:00:00,0:00:00,0:00:00,0:04:37,117915,4470,0,0,0,0,43,27,No,Mage
2025-01-12 16.41.39 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.8.93382,us,0:14:44,Blue,Indigente,85,Gazlowe,1,mvp,0,GazloweHyperfocusCoils,GazloweOverload,TinkerHeroicAbilityGravOBomb3000,GazloweXplodiumChargeArkReaktor,0,GazloweXplodiumChargeBombToss,6,19,25,3,35353,2363,27726,65442,62176,88352,0,21427,16380,0:00:35,0.0,0:00:00,0:00:21,0:00:00,0:02:10,107044,28718,12598,2,0,1,38,31,Yes,Bruiser
2025-02-03 22.25.50 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.9.93640,us,0:14:44,Red,WatchdogMan,2863,Dehaka,1,0,DehakaBurrowTalentLurkerStrain,DehakaDragTalentFeedingFrenzy,DehakaHeroicAbilityIsolation,0,DehakaTunnelingClaws,0,0,1,9,10,5,25031,7479,1781,34291,35085,103495,0,25882,8789,0:02:03,0.0,0:00:06,0:00:29,0:00:00,0:00:00,56999,10069,0,0,0,0,36,35,No,Bruiser
2025-02-03 22.25.50 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.9.93640,us,0:14:44,Red,Indigente,151,Hanzo,1,0,HanzoSimpleGeometry,HanzoSerratedArrows,HanzoNeverOutmatched,HanzoDragonsArrow,HanzoPiercingArrows,0,0,3,7,10,4,25758,5571,2338,33667,66714,31693,0,0,7519,0:01:30,0.0,0:00:00,0:00:11,0:00:00,0:00:25,74106,22101,0,0,0,0,28,25,No,Ranged Assassin
2025-01-12 16.41.39 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.8.93382,us,0:14:44,Blue,Malenfant,788,Li-Ming,1,highestKillStreak,WizardPowerHungry,WizardArcaneOrbTriumvirate,WizardHeroicAbilityDisintegrate,WizardTeleportIllusionist,0,WizardDisintegrateTemporalFlux,0,7,17,24,0,28771,3647,24093,56511,68661,20716,0,0,9609,0:00:00,0.0,0:00:00,0:00:00,0:00:00,0:03:38,114401,5026,1085,0,0,1,26,24,Yes,Mage
2025-02-03 22.25.50 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.9.93640,us,0:14:44,Red,Ticoman,1987,Zarya,1,0,ZaryaShieldAllyTogetherWeAreStrong,ZaryaShieldAllyGiveMeTwentyQuest,ZaryaParticleGrenadePinpointAccuracy,ZaryaHeroicAbilityGravitonSurge,ZaryaPersonalBarrierUnstoppableCompetitor,ZaryaShieldAllyCleansingShield,0,3,8,11,4,29109,3870,8780,41759,55880,77556,14449,21221,6746,0:02:00,0.0,0:00:00,0:00:00,0:00:00,0:00:24,53119,39579,0,0,0,0,21,32,No,Support
2025-02-23 00.33.18 Silver City.StormReplay,aram,Silver City,2.55.9.93640,us,0:14:44,Blue,WatchdogMan,2886,Diablo,1,0,DiabloMasteryDevilsDueBlackSoulstone,DiabloShadowChargeOverpowerEternalFlames,DiabloHeroicAbilityApocalypse,DiabloHellfire,DiabloTalentDominationOverpower,0,0,4,6,10,7,14663,7988,1959,27858,32218,119295,0,25083,8180,0:02:17,0.0,0:00:00,0:00:33,0:00:00,0:00:00,47782,11720,1754,0,0,0,13,18,No,Tank
2025-02-23 00.33.18 Silver City.StormReplay,aram,Silver City,2.55.9.93640,us,0:14:44,Blue,Raizenser,3090,Stitches,1,0,StitchesPlaytime,0,StitchesSecondHelping,StitchesMeatHook,StitchesPulverizeSlam,0,0,1,8,9,7,14228,5817,712,23601,34121,105059,0,28425,5314,0:01:59,0.0,0:00:00,0:00:33,0:00:00,0:00:00,48942,8417,1787,0,0,0,8,17,No,Tank
2025-02-23 00.33.18 Silver City.StormReplay,aram,Silver City,2.55.9.93640,us,0:14:44,Blue,Indigente,172,Lt. Morales,1,0,MedicCellularReactor,0,MedicMediDrone,MedicSystemShock,MedicFirstResponder,0,0,1,10,11,6,7670,2749,320,12348,16772,32038,63682,9365,5919,0:02:04,0.0,0:00:00,0:00:00,0:00:00,0:00:00,20343,8916,917,0,0,0,5,16,No,Healer
2025-05-16 22.59.11 Industrial District.StormReplay,aram,Industrial District,2.55.10.94189,us,0:14:39,Red,Ticoman,2050,Hogger,1,0,HoggerBruteForce,HoggerDenseBlastingPowder,0,HoggerShockwave,HoggerKablooie,0,0,1,7,8,10,27632,0,3359,30991,35244,70848,0,10571,9939,0:03:10,0.0,0:00:00,0:00:11,0:00:00,0:00:00,52599,12751,0,0,0,0,32,21,No,Bruiser
2025-05-16 22.59.11 Industrial District.StormReplay,aram,Industrial District,2.55.10.94189,us,0:14:39,Red,Deathmask,2095,Mephisto,1,mostTeamfightHeroDamageDone,MephistoShadeOfMephistoMaliciousIntent,MephistoShadeOfMephistoGhastlyArmor,MephistoConsumeSouls,MephistoLordOfHatredHysteria,MephistoLightningNovaStaticField,0,0,2,7,9,3,33758,0,4015,37773,69215,50217,0,8903,10621,0:01:42,0.0,0:00:00,0:00:00,0:00:00,0:00:00,97716,6150,0,0,0,0,29,17,No,Mage
2025-05-16 22.59.11 Industrial District.StormReplay,aram,Industrial District,2.55.10.94189,us,0:14:39,Red,Swift,690,Auriel,1,0,AurielSearingLightRayOfHeavenTalent,AurielGlimmerofHopeRayOfHeavenTalent,AurielHeroicResurrect,0,AurielReservoirofHopeRayOfHeavenTalent,0,0,1,7,8,4,12876,0,555,13431,17422,36447,58317,0,6219,0:01:48,0.0,0:00:00,0:00:08,0:00:00,0:00:00,22291,7514,0,0,0,0,20,25,No,Healer
2025-05-16 22.59.11 Industrial District.StormReplay,aram,Industrial District,2.55.10.94189,us,0:14:39,Red,Indigente,246,Falstad,1,0,0,FalstadMasteryUpdraftBarrelRoll,FalstadHammerangBOOMerang,FalstadMasteryBarrelRollFlowRider,FalstadMasteryCripplingHammerHammerang,0,0,4,4,8,9,10901,0,3547,14448,42958,44249,0,9815,4654,0:02:41,0.0,0:00:00,0:00:00,0:00:00,0:00:00,45132,12274,0,0,0,0,12,29,No,Ranged Assassin
2025-03-26 22.57.01 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.10.93810,us,0:14:38,Red,Ticoman,2015,Sylvanas,1,0,SylvanasTalentUnstablePoison,0,SylvanasTalentLostSoul,SylvanasTalentColdEmbrace,SylvanasTalentWitheringFireEvasiveFire,SylvanasDarkLadysCall,0,7,10,17,7,31607,6520,5730,43857,50492,36720,0,0,10542,0:02:54,0.0,0:00:07,0:00:00,0:00:00,0:00:18,70473,19731,0,0,0,0,30,17,No,Melee Assassin
2025-03-26 22.57.01 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.10.93810,us,0:14:38,Red,WatchdogMan,2914,Nova,1,0,NovaRapidProjection,NovaMasteryPerfectShotSnipe,0,NovaMasteryPsionicEfficiency,NovaMasteryExplosiveShot,NovaMasteryPrecisionBarrage,0,2,16,18,5,20969,14021,5222,40212,74949,30113,0,0,11235,0:02:29,0.0,0:00:00,0:00:00,0:00:00,0:01:16,84548,27791,0,0,0,0,29,14,No,Ranged Assassin
2025-03-26 22.57.01 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.10.93810,us,0:14:38,Red,Deathmask,2078,Dehaka,1,mostTeamfightDamageTaken,0,DehakaDragTalentFeedingFrenzy,DehakaHeroicAbilityIsolation,DehakaBrushstalkerFerociousStalker,DehakaDragTalentElongatedTongue,0,0,5,15,20,3,22564,9852,4788,37204,52767,69646,0,17293,13445,0:01:22,0.0,0:00:12,0:00:38,0:00:00,0:00:14,70645,27898,12751,1,0,0,22,15,No,Bruiser
2025-03-26 22.57.01 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.10.93810,us,0:14:38,Red,Raizenser,3138,Deckard,1,mostRoots,0,DeckardCubeMastery,DeckardStayAWhileAndListen,DeckardSuperHealingPotion,DeckardScrollOfStoneCurse,0,DeckardBottomlessFlask,4,14,19,3,15425,8015,2144,25584,37806,35266,77422,0,9018,0:01:38,0.001041667,0:00:00,0:00:54,0:00:00,0:00:31,54650,5411,0,0,0,0,21,21,No,Healer
2025-03-26 22.57.01 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.10.93810,us,0:14:38,Red,Indigente,206,Diablo,1,mostTeamfightHeroDamageDone,DiabloMasteryDevilsDueBlackSoulstone,DiabloLifeLeech,DiabloDiabolicalMomentum,DiabloHeroicAbilityLightningBreath,DiabloTalentDominationOverpower,0,DiabloTalentLordOfTerror,2,17,19,8,17384,3620,4479,25483,63816,115192,0,34256,9953,0:01:57,0.0,0:00:00,0:01:00,0:00:00,0:00:24,52512,34506,1222,0,0,0,9,13,No,Tank
2025-05-05 00.50.06 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.93810,us,0:14:37,Blue,Indigente,234,Nazeebo,1,mvp,WitchDoctorHexedCrawlers,WitchDoctorSpiritofArachyr,0,WitchDoctorHeroicAbilityRavenousSpirits,WitchDoctorSpiderColony,WitchDoctorAnnihilatingSpirits,0,7,10,17,2,39501,0,26456,65957,83401,44513,0,9996,17680,0:00:22,0.0,0:00:00,0:00:00,0:00:00,0:01:27,128743,18185,0,0,0,2,66,22,Yes,Mage
2025-05-05 00.50.06 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.93810,us,0:14:37,Blue,Swift,680,Azmodan,1,0,0,AzmodanBattleborn,AzmodanHeroicAbilityDemonicInvasion,0,AzmodanHellRift,AzmodanSiegebreaker,0,5,11,16,0,61961,0,53187,115148,72792,27081,0,0,14663,0:00:00,0.0,0:00:00,0:00:00,0:00:00,0:04:38,168750,18921,0,0,0,2,61,21,Yes,Mage
2025-05-24 23.38.07 Industrial District.StormReplay,aram,Industrial District,2.55.10.94189,us,0:14:37,Blue,Indigente,257,Chromie,1,mostHeroDamageDone,ChromieDragonsBreathDeepBreathing,ChromieTimeTrapAndorhalAnomaly,ChromieDragonsBreathMobiusLoop,ChromieSandBlastGnomeSpeedAhead,0,ChromieQuantumOverdrive,ChromieBlessingOfTheBronze,2,11,13,1,41841,9315,9634,60790,111582,17732,0,0,10721,0:00:39,0.0,0:00:00,0:00:00,0:00:00,0:06:23,139096,23614,594,0,0,0,48,29,No,Mage
2025-05-21 22.42.15 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.94189,us,0:14:37,Red,Indigente,252,Raynor,1,mostTeamfightHeroDamageDone,RaynorAceInTheHole,RaynorPenetratingRoundHeavySlugs,RaynorHeroicAbilityHyperion,0,RaynorInspireRallyingCry,0,RaynorGive'EmSomePepperSergeantPepper,5,5,10,7,34351,0,2854,37205,80674,55978,0,13472,12033,0:02:10,0.0,0:00:00,0:00:00,0:00:00,0:02:32,31401,77906,0,0,0,0,39,16,No,Ranged Assassin
2025-01-19 21.37.19 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.8.93382,us,0:14:37,Red,Raizenser,3030,Kel'Thuzad,1,0,0,KelThuzadPhylactery,KelThuzadChillingTouch,KelThuzadShadowFissure,KelThuzadChainLink,KelThuzadPowerOfIcecrown,0,4,6,10,4,25179,0,2328,32961,47525,30257,0,3592,11129,0:01:10,0.000115741,0:00:00,0:00:12,0:00:00,0:00:00,79986,2384,10805,0,0,0,36,21,No,Mage
2025-05-27 23.42.16 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.94189,us,0:14:37,Blue,Indigente,264,Diablo,1,mostDamageTaken,DiabloMasteryDevilsDueBlackSoulstone,DiabloShadowChargeOverpowerEternalFlames,0,DiabloHellfire,DiabloDebilitatingFlames,0,DiabloHellgate,2,20,22,0,19198,5950,15158,40306,31172,161284,0,20658,7807,0:00:00,0.0,0:00:00,0:00:31,0:00:00,0:00:00,48939,22539,0,0,0,2,24,62,Yes,Tank
2025-05-24 23.38.07 Industrial District.StormReplay,aram,Industrial District,2.55.10.94189,us,0:14:37,Blue,Swift,697,Kerrigan,1,0,KerriganFuryOfTheSwarm,KerriganPrimalGraspPsionicPulse,KerriganHeroicAbilityMaelstrom,KerriganPrimalGraspPsionicBarrier,0,KerriganOmegastormMaelstrom,0,4,10,14,6,20052,7286,2330,29668,64306,71731,0,21049,8479,0:02:10,0.0,0:00:00,0:00:27,0:00:00,0:00:00,54863,34221,0,0,0,0,20,29,No,Melee Assassin
2025-05-27 23.42.16 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.94189,us,0:14:37,Blue,Swift,700,Alexstrasza,1,mostHealing,AlexstraszaSurgeOfVitalityAbundance,0,AlexstraszaLifebinder,AlexstraszaDragonScales,AlexstraszaToughLoveGiftOfLife,0,AlexstraszaAncientFlameFlameBuffet,1,21,22,0,17615,5681,10625,33921,5589,28114,130557,3789,7945,0:00:00,0.0,0:00:00,0:00:00,0:00:00,0:00:00,18496,21014,0,0,0,2,19,69,Yes,Healer
2025-05-21 22.42.15 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.94189,us,0:14:37,Red,Ticoman,2054,Zarya,1,0,ZaryaShieldAllyTogetherWeAreStrong,ZaryaShieldAllyGiveMeTwentyQuest,ZaryaParticleGrenadePinpointAccuracy,ZaryaHeroicAbilityGravitonSurge,ZaryaPersonalBarrierUnstoppableCompetitor,ZaryaShieldAllyGainTrain,ZaryaGravitonSurgeGravityKills,1,6,7,5,28897,0,1448,30345,33535,57339,13482,9724,7766,0:01:55,0.0,0:00:00,0:00:00,0:00:00,0:00:00,40716,21381,0,0,0,0,18,18,No,Support
2025-05-21 22.42.15 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.94189,us,0:14:37,Red,Raizenser,3196,Anub'arak,1,0,AnubarakCombatStyleLegionOfBeetles,AnubarakMasteryShedExoskeletonHardenCarapace,AnubarakMasteryLeechingScarabs,AnubarakMasteryUrticatingSpines,0,AnubarakCocoonCryptweave,0,2,8,10,9,16326,0,4642,20968,29430,85230,0,22627,10654,0:02:24,0.0,0:00:00,0:00:54,0:00:00,0:00:00,40127,9744,0,0,0,0,14,19,No,Tank
2025-05-24 23.38.07 Industrial District.StormReplay,aram,Industrial District,2.55.10.94189,us,0:14:37,Blue,Raizenser,3200,Stitches,1,0,StitchesPlaytime,StitchesSerratedEdge,0,StitchesMeatHook,StitchesPulverizeSlam,StitchesHungryHungryStitchesGorge,0,3,8,11,7,14208,3199,999,19224,34779,92796,0,17252,5638,0:02:04,0.0,0:00:00,0:00:40,0:00:00,0:00:00,44138,7173,0,0,0,0,14,27,No,Tank
2025-01-19 21.37.19 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.8.93382,us,0:14:37,Red,WatchdogMan,2848,Hanzo,1,0,HanzoSimpleGeometry,HanzoSerratedArrows,HanzoDragonstrike,HanzoFleetofFoot,0,HanzoGiantSlayer,0,2,7,9,6,15566,0,398,16491,56817,24342,0,0,6594,0:02:31,0.0,0:00:00,0:00:00,0:00:00,0:00:00,49708,19812,666,0,0,0,14,14,No,Ranged Assassin
2025-05-05 00.50.06 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.93810,us,0:14:37,Blue,Raizenser,3180,Mal'Ganis,1,mostStuns,MalGanisVampiricTouchVampiricAura,MalGanisNecroticEmbraceMightOfSargeras,MalGanisNightRushSpreadingPlague,MalGanisNightRushTheNightBeckons,0,MalGanisDarkConversionWrathOfNathreza,0,1,15,16,3,10901,0,6117,17018,31230,91888,2414,23517,8185,0:01:00,0.0,0:00:00,0:02:14,0:00:00,0:00:00,40808,7145,0,0,0,2,13,27,Yes,Tank
2025-05-27 23.42.16 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.94189,us,0:14:37,Blue,Raizenser,3205,Qhira,1,0,NexusHunterFatalWounds,NexusHunterTheThirst,NexusHunterUnrelentingStrikes,NexusHunterChainsaw,NexusHunterRevolvingSweepBoomingKick,0,0,9,13,22,0,11151,6254,9062,26467,31334,58172,0,8629,5481,0:00:00,0.0,0:00:00,0:00:24,0:00:00,0:00:00,43447,14276,0,0,0,2,12,66,Yes,Melee Assassin
2025-01-19 21.37.19 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.8.93382,us,0:14:37,Red,Indigente,102,Stitches,1,0,StitchesPlaytime,0,StitchesPutrefaction,StitchesUnderPressure,StitchesPulverizeSlam,0,0,0,8,8,6,16659,0,0,19443,31952,94163,0,19309,7829,0:01:59,0.0,0:00:00,0:00:41,0:00:00,0:00:00,43267,9024,3634,0,0,0,9,16,No,Tank
2025-05-21 22.42.15 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.94189,us,0:14:37,Red,Deathmask,2095,Kerrigan,1,0,KerriganRavageSharpenedBlades,0,KerriganBladedMomentum,KerriganAssimilationVolatilePower,KerriganRavageMountingPotency,KerriganTorrasqueSummonUltralisk,0,2,5,7,12,11007,0,1592,12599,28772,66825,0,15363,7242,0:03:58,0.0,0:00:00,0:00:14,0:00:00,0:00:00,24848,14992,0,0,0,0,7,8,No,Melee Assassin
2025-05-21 22.42.15 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.94189,us,0:14:37,Red,Swift,693,Li Li,1,0,0,LiLiMasteryFastFeetSafetySprint,LiLiHeroicAbilityJugof1000Cups,0,LiLiMasteryHealingBrewTwoForOne,LiLiMasteryJugof1000CupsJugof1000000Cups,0,0,10,10,2,5921,0,568,6489,27463,34500,83496,0,6885,0:00:33,0.0,0:00:00,0:00:00,0:00:00,0:00:00,21888,10039,0,0,0,0,5,16,No,Healer
2025-01-19 21.37.19 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.8.93382,us,0:14:37,Red,Malenfant,799,Anduin,1,clutchHealer,0,AnduinFlashHealBindingHeal,AnduinHolyWordSalvation,AnduinDivineStarSpeedOfThePious,AnduinFlashHealRenew,0,0,1,8,9,4,9111,0,0,9111,17036,36506,70192,3392,6122,0:01:28,0.000289352,0:00:00,0:00:00,0:00:00,0:00:00,19265,5225,474,0,0,0,4,14,No,Healer
2025-02-16 23.23.12 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.9.93640,us,0:14:36,Blue,Raizenser,3078,Falstad,1,mostHeroDamageDone,0,FalstadMasteryHammerangSecretWeapon,FalstadHeroicAbilityHinterlandBlast,FalstadMasteryBarrelRollFlowRider,FalstadMasteryCripplingHammerHammerang,0,FalstadMasteryFlightEpicMount,4,14,18,2,40199,3724,17297,61220,59252,43358,0,6929,13095,0:00:53,0.0,0:00:00,0:00:00,0:00:00,0:00:56,93479,28237,1244,0,0,0,38,31,Yes,Ranged Assassin
2025-02-16 23.23.12 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.9.93640,us,0:14:36,Blue,Indigente,164,Greymane,1,mostTeamfightHeroDamageDone,GreymaneGilneanCocktailPerfectAim,GreymaneInnerBeastInsatiable,GreymaneGilneanCocktailIncendiaryElixir,GreymaneHeroicAbilityCursedBullet,GreymaneEagerWolf,0,GreymaneHuntersBlunderbuss,5,11,16,6,32098,3134,16371,51603,49479,49255,0,0,10935,0:02:11,0.0,0:00:00,0:00:00,0:00:00,0:00:24,65297,60193,24408,3,0,2,36,24,Yes,Melee Assassin
2025-02-16 23.23.12 Braxis Outpost.StormReplay,aram,Braxis Outpost,2.55.9.93640,us,0:14:36,Blue,WatchdogMan,2877,Malfurion,1,highestKillStreak,MalfurionRejuvenation,MalfurionWildGrowthTalent,MalfurionHeroicAbilityTranquility,MalfurionRegrowthNaturesSwiftness,MalfurionRegrowthNaturesBalance,0,MalfurionLifebloomRegrowth,1,19,20,0,4240,460,3583,8283,20396,34310,104463,0,8106,0:00:00,0.00025463,0:00:00,0:00:00,0:00:00,0:00:00,30267,1104,1541,1,0,1,3,34,Yes,Healer
2025-01-24 23.39.11 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.8.93382,us,0:14:34,Blue,Raizenser,3037,Sylvanas,1,mvp,SylvanasTalentUnstablePoison,SylvanasTalentWitheringFireBarbedShot,SylvanasHeroicAbilityWailingArrow,SylvanasTalentWindrunnerHauntingWave,SylvanasTalentLifeDrain,SylvanasWailingArrowDeafeningBlast,0,2,13,16,2,46152,2630,27114,75896,71794,40064,0,1510,14757,0:00:24,0.0,0:00:20,0:00:00,0:00:00,0:02:24,100770,46920,0,0,0,2,55,34,Yes,Melee Assassin
2025-01-24 23.39.11 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.8.93382,us,0:14:34,Blue,Indigente,123,Cassia,1,0,AmazonChargedStrikes,AmazonRingoftheLeech,AmazonSurgeOfLight,AmazonValkyrie,AmazonFendGlovesOfAlacrity,AmazonMartialLaw,AmazonTitansRevenge,3,11,15,3,33388,1612,25568,60568,73731,41236,2360,7070,9913,0:00:47,0.0,0:00:00,0:00:02,0:00:00,0:01:06,59479,73966,0,0,0,2,28,32,Yes,Ranged Assassin
2025-01-24 23.39.11 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.8.93382,us,0:14:34,Blue,Malenfant,809,Stukov,1,0,StukovOneGoodSpread,0,StukovTargetedExcision,StukovHeroicAbilityMassiveShove,StukovUniversalCarrier,0,StukovTopOff,1,15,16,1,10362,1416,6319,18097,15847,32910,95682,0,7289,0:00:24,0.0,0:00:29,0:00:00,0:00:00,0:00:00,13856,20088,0,0,0,2,12,32,Yes,Healer
2025-04-23 22.26.32 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.93810,us,0:14:31,Blue,Deathmask,2092,Kael'thas,1,0,KaelthasGravityLapseNetherWind,0,KaelthasLivingBombSunKingsFury,KaelthasLivingBombBackdraft,KaelthasLivingBombIgnite,0,0,1,3,4,9,41082,0,2336,43418,58519,38478,0,3301,8238,0:02:47,0.0,0:00:00,0:00:30,0:00:00,0:00:00,90391,5544,0,0,0,0,41,14,No,Mage
2025-04-23 22.26.32 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.93810,us,0:14:31,Blue,Malenfant,830,Dehaka,1,0,DehakaEssenceCollectionTalentTissueRegeneration,DehakaDragTalentFeedingFrenzy,0,DehakaBrushstalkerFerociousStalker,DehakaDragTalentElongatedTongue,0,0,0,3,3,10,18806,68,0,18874,18619,71597,0,10665,6083,0:03:29,0.0,0:00:00,0:00:25,0:00:00,0:00:00,29265,6466,0,0,0,0,25,12,No,Bruiser
2025-04-23 22.26.32 Lost Cavern.StormReplay,aram,Lost Cavern,2.55.10.93810,us,0:14:31,Blue,Indigente,220,Hanzo,1,0,HanzoExplosiveArrows,0,HanzoDragonstrike,0,HanzoPiercingArrows,0,0,2,3,5,5,13322,2578,692,16592,64615,28812,0,0,5517,0:01:30,0.0,0:00:00,0:00:00,0:00:00,0:00:00,53141,20865,0,0,0,0,18,14,No,Ranged Assassin
